,video_id,comment_desc,comment_publish
10694,vguLPoLiFNg,"The Co-Founder of Zerodha , Nikhil Kamath  ; is also a chess genius. He defeated Vishy Anand (Indian 5 times world chess champion)  . The even more shocking fact is he first first time in 15 yrs and defeated a world champion",
10695,vguLPoLiFNg,Very nice videos. Thanks for well explained,
10696,vguLPoLiFNg,"Kunal Shah practices what he speaks. He has taken advantage of inefficiencies in credit card bill pay system. When I downloaded cred for the first time , I thought why should I use cred. Now I am hooked to it. Now they are using the data to upsell and cross sell products, P2P lending etc.",
10697,vguLPoLiFNg,Bro..please make a video on &#39;how to say no&#39;?,
10698,vguLPoLiFNg,This is a good channel.. but afa zerodha is concern... Just wait for the market to collapse... Seems the bubble is about to bust but need everyone to become optimist then the showtime wl begin.,
10699,vguLPoLiFNg,Worth watching 👍,
10700,yPo7mq27jEg,Many states following  tamilnadu peoples welfare  policy buy none  of them following  tamilnadu  economic  policies,
10701,yPo7mq27jEg,india jaye bhad mei people want old pension scheme they showed this in himanchal and the the punjab people also voted for AAP so we deserve to get bankrupt we deserve to become sri lanka,
10702,yPo7mq27jEg,"I don&#39;t know about other schemes in Andhrapradesh , when it comes to Amma vodi scheme, I had seen so many mothers sending their children to quality schools on depending of amma vodi money, at the same time Andhrapradesh govt developing state schools with high quality infrastructure,, only state that you can see admissions are closed boards infront of government schools, why can&#39;t we see it as a investment in education for future generations",
10703,yPo7mq27jEg,Modi ji speaking freebies in English,
10704,yPo7mq27jEg,Only middle class suffers,
10705,yPo7mq27jEg,"Bhai,your communication skills are so good.",
10706,yPo7mq27jEg,Think Globally... But<br>Act Locally....? <br>Local Power Generation.. <br>India is Blessed with ☀️<br>Solar energy.. For cooking<br>Instead of imported gas<br>Cylinders... Follow... <br>Roof top solutions... <br>Every factory must produce<br>Power it needs.. So should<br>Every house... National<br>Strategy is needed...🙏,
10707,yPo7mq27jEg,Good,
10708,yPo7mq27jEg,Haha…. The states u guys named r all non bjp states!! As if bjp led states r producing gold and have max growth!! So finally u guys too r politically driven!!,
10709,yPo7mq27jEg,Andhrapradesh will be first one.,
10710,yPo7mq27jEg,How Tamilnadu is left out?,
10711,yPo7mq27jEg,Atrocities of Government,
10712,yPo7mq27jEg,All these 5 states are ruled by non BJP parties.,
10713,yPo7mq27jEg,"Because the ruling class (businessmen, politicians, Brahmins) only care about the money and power they can accrue through chaos and violence against minorities and dissidents.",
10714,yPo7mq27jEg,Free Daru<br>Free Rabadi<br>Free Electricity<br>The Financial loss to be bearer by the Public by paying it in Tax,
10715,yPo7mq27jEg,Habibi come to Andhrapradesh a state living on a ventilator !! Govt taking abrupt loans form RBI ultimatley causing the state to submerge in debt.,
10716,yPo7mq27jEg,"Bro, you haven’t considered the returns that the govt will produce from subsidised schemes over the course of 5-20 years planning. This would be better skill set, more spending power and eventually more tax payers who would be the revenue generating customers for the govt. If the policies strike at the grassroots level, returns would be supposedly multi-fold.",
10717,yPo7mq27jEg,Really good and informative,
10718,yPo7mq27jEg,"Karnataka is mid <a href=""about:invalid#zCSafez""></a>",
10719,yPo7mq27jEg,"This is heavily biassed opinion with a political hue !<br>Why no criticism of those useless states unable to provide even dialy wage jobs for which poor people from UP, Bihar , Orissa, and Bengal are going out to other states !",
10720,yPo7mq27jEg,Government should use cbdc in all government schemes and contracts to track the money movement,
10721,yPo7mq27jEg,"What a poor state of affairs. ..,,,<br>living off the never never. A very foreign diseas now well established in all corners of the planet in pursuit of illusionary lifestyles that require no work or contribution. Sad",
10722,yPo7mq27jEg,Sir can you please make a vedio on Greece debt crisis much needed,
10723,yPo7mq27jEg,Cross subsidy also happens in Railways drastically increasing freight costs to reduce passenger cost.,
10724,yPo7mq27jEg,"Kerala model does make Sense Sir. കേരളം ജനസാന്ദ്രത കൂടിയ സംസ്ഥാനമാണ്. ഉത്തരേന്ത്യൻ സംസ്ഥാനങ്ങളെപ്പോലെ വിശാലമായ കൃഷിയിടങ്ങളും ധാതുനിക്ഷേപങ്ങളും ഇല്ല . ബഹുഭൂരിപക്ഷത്തിനും 5-10 സെന്റുകളേ ഉള്ളൂ. കൃഷിചെയ്യാനിടമില്ല. ഇങ്ങനെയൊരു സംസ്ഥാനത്താ തൊഴിലില്ലായ്മ സ്വാഭാവികമാണ്. മാത്രമല ഇങ്ങനെയുള്ള ഒരു സമൂഹത്തിൽ സർക്കാരിന്റെ ക്ഷേമ പ്രവർത്തനങ്ങൾ കൂടിയേ തീരു. യു.പി. ബീഹാർ പോലെ ഗ്രാമ/ ഗോത്ര വിഭവങ്ങൾ പങ്കുവച്ച് ജീവിക്കാനാവില്ല. ഇവിടെ പെൻഷൻ റേഷൻ ഒക്കെ ഉണ്ടായേ മതിയാവൂ. അപ്പോൾ കുറഞ്ഞ സാമ്പത്തിക / മൂലധന ശേഷിയിലും മ നുഷ്യ വിദവശേഷിയെ വളർത്താനും വികസിപ്പിക്കാനും കഴിയുംവിധം വിഭവങ്ങളുടെ സാമാന്യം നീതിപൂർവമായ വിതരണം നടത്തുന്നു എന്നതാണ് കേരള മോഡൽ എന്നതുകൊണ്ട് അർത്ഥമാക്കുന്നത്. കേരളത്തിന് ഇതു കൂടിയേ കഴിയൂ. അതിദാരിദ്ര്യം ഇല്ലാതാക്കുകയാണ് ഞങ്ങളുടെ ലക്ഷ്യം. ദാരിദ്ര്യം ഏറ്റവും കുറഞ്ഞ സംസ്ഥാനം കേരളമാണ്. ഇതിന് ഞങ്ങളെ സഹായിക്കുന്നത് ഏറ്റവും താഴേ തലത്തിൽ പോലും ജനകീയ കൂട്ടായ്മകളെ സൃഷ്ടിക്കുന്ന അധികാര വികേന്ദ്രീകരണവും ജനകീയാസൂത്രണവുമാണ്. + 2 വരെ മികച്ച സൗജന്യവിദ്യാഭ്യാസം. ഓരോ പഞ്ചായത്തിലും ഒരു Allopathy Homoeo Ayurveda veterinary hospital ഉള്ള ലോകത്തെ ഏക സ്ഥലം കേരളമായിരിക്കും. അങ്ങനെ വിദ്യാഭ്യാസം ആരോഗ്യം പെൻഷൻ ഭക്ഷ്യസബ്സിഡി സാമൂഹ്യ സുരക്ഷ ഇതെല്ലാം ഉറപ്പു വരുത്തനുള്ള ശ്രമമാണ് ഞങ്ങൾ നടത്തുന്നത്. U P യ്ക്ക് മോദി വാരിക്കോരി കൊടുക്കുന്നതു പോലെ ഞങ്ങൾക്കും തന്നാൽ ഞങ്ങൾ പത്തു കൊല്ലം കൊണ്ട് സിംഗപൂർ പോലെയാവും. എന്നാൽ ഞങ്ങൾക്കുള ധനസഹായം വെട്ടിക്കുറയ്ക്കുകയാണ് മോദി ചെയ്യുന്നത്. അതാണ് കേരളത്തിൽ സാമ്പത്തിക പ്രതിസന്ധി ഉണ്ടാക്കുന്നത്. You please approach Kerala with an open mind-without political bias, Kerala is surely a model. Especially for states with fragile economy. They Can learn a lot from Kerala how to deal with poverty / maintain democracy in  micro level, / Universal education with all modern amenities/fine System of healthcare right from Panchayats to Medical Colleges etc etc. Here we don&#39;t have any freebies. Only pension of Rs.1600 PM to aged people having no other Income. Even Congress or BJP never Say Pension is disbursed on political line ie only to party members No.. It is very transparent and eligibility is verified and scrutinised by ward level Peoples body- Jana Sabha - consisting of all party members. Since Kerala is higly populated and there is scarcity of Cultivable land Kerala Can&#39;t be governed by north Indian models. here Most of the families (consisting four members) own 3 to 10 Cents of land only. Nobody can own more than 15 acres. Can a N. Indian think of that. ? So Kerala is different from other part of India and hence it had to evolve its own system of Policies and governance. If you travel from South- Thiruvananthapuram to North-Kasaragod (560 KM ) you may think this state is a large metropolitan City. Not an inch of land without house/Shop. So only left leaning Policies and Interventions Can  Save Kerala. Please learn Kerala Independantly. Every Indian State Can emulate our de- Centralisation and peoples planning. These two helped us much to develop even our most interior/remote village. 3 o - 40% of total budget is allocated to Panchayaths. they decide how to Spend where to spend this money. Can you suppose in any other state where food packets Supply uninterreptedly during Covid Period. ? Not a Single man including millions of workers/daily labourers Coming from N. India faced hungry during those days. The best way to know about Kerala is your own brethren Who works and reside in Kerala. They are lakhs and lakhs. Many of the Poor employees from U P Bihar Bengal never want to return to their home state-because they feel they enjoy - what is security freedom Secularism absense of Jati / Caste. they are the best Source to learn about Kerala Thank you",
10725,yPo7mq27jEg,This explains why Odisha currently has LOWER POVERTY RATE than Rajasthan &amp; Chattisgarh.<br><br>1. Only state with a fiscal surplus in the country<br>2. Privatised DISCOMS since 1995<br>3. Stopped permanent Govt recruitment in Gr C&amp;D levels in 2013,
10726,yPo7mq27jEg,Odisha is the only state which runs a &#39;FISCAL SURPLUS&#39; in the country.,
10727,yPo7mq27jEg,Please can you provide the study material for RBI guidelines for different states🙏,
10728,yPo7mq27jEg,We cannot do anything they keep giving freebies and waste our money and then we are a socio democratic country with shit of capitalism,
10729,yPo7mq27jEg,"i search about this in THINK SCHOOL TELUGU, this topic is imp to see in there regional language, my mom wants to know about pensions, and welfarism, it would be helpful if this content is available in telugu too.",
10730,yPo7mq27jEg,This looks like a situation calling for an emergency,
10731,yPo7mq27jEg,Hello completely wrong concept,
10732,yPo7mq27jEg,Too good video and Our finance ministries must go over your videos as a case study and must implement strategies...,
10733,yPo7mq27jEg,Well explained with facts. Populistic and free bees will ruin financials of India. There is need to create revenue than draining revenue to get power.,
10734,yPo7mq27jEg,"your presentation is great. Whatever govt does is dissastor and any govt scheme is loot. Unless govt also implements hire and fire for non performance what we save in pension scheme is lost and gone, though not in Rupees by calculation but by errosion of value of rupee drastically by high inflation and printing of notes.   For example I saved in PF 8 percent of my salary with 8 percent employee contribution for 30 long years..Now interest on that you got to day Rs 9000  which is taxed and actual value of of corpus is erorded by minimum 500 percent. Adaniis,Ambanis,Sighanias ,mallyas ,etc who are working on govt projects with our corpus funds  and with govt clout are billionaires and not employees even with 8 percent set aside.What you save for to morrow it is loot for corrupt and frauds ,  what you get is Peanuts  considering i hv contributed 8 percent of my earrning for 30 years . Please do not sugar coat and make any money  as subsidy given to poor and needy out of tax as sin.  This money belongs to public and from higher taxes paid by haves.T his is capitalistic propoganda by govt. Govt wants money to splurge and loot  with its financiers of its party. When man is starving to day you show him to morrow and take away his earnings. SUBSIDY TO HAVE NOTS BY TAXING HAVES IS NOT SIN. LET GOVT EFFCIENTLY COLLECT TAXES WITHOUT CORRUPTION . LET THEM SEND CORRUPT GOVT OFFICIAJLS TO GALLOWS . EVERYTHING WILL BE ALRIGHT",
